hour,day,month,weekday,counter
1,23,2,2,37
1,23,2,4,88
1,23,2,5,2
1,23,3,3,27
1,23,3,4,123
1,23,3,5,2
1,23,4,0,95
1,23,4,1,3
1,23,4,4,2
1,23,5,1,48
1,23,5,2,48
1,23,6,0,4
1,23,6,2,2
1,23,6,4,54
1,23,7,0,3
1,23,7,6,40
1,23,8,2,45
1,23,9,6,1
1,23,10,0,105
1,23,10,1,5
1,23,11,1,8
1,23,11,3,15
1,23,11,4,12
1,23,12,3,3
1,23,12,6,3
1,24,1,0,30
1,24,1,2,122
1,24,1,3,7
1,24,2,3,26
1,24,2,5,4
1,24,2,6,1
1,24,3,4,29
1,24,3,5,3
1,24,3,6,2
1,24,4,0,40
1,24,4,1,98
1,24,4,2,2
1,24,5,0,2
1,24,5,2,44
1,24,5,3,64
1,24,5,4,3
1,24,6,0,2
1,24,6,3,4
1,24,7,0,43
1,24,7,1,4
1,24,7,3,4
1,24,8,3,101
1,24,8,4,4
1,24,9,0,3
1,24,9,2,4
1,24,10,1,57
1,24,10,2,15
1,24,11,1,2
1,24,11,2,4
1,24,11,5,15
1,24,12,0,7
1,24,12,6,2
1,25,1,1,44
1,25,1,3,100
1,25,1,4,9
1,25,2,0,7
1,25,2,4,21
1,25,2,6,3
1,25,3,0,4
1,25,4,1,19
1,25,4,2,108
1,25,4,4,4
1,25,5,1,2
1,25,5,3,31
1,25,5,4,77
1,25,6,0,6
1,25,6,1,3
1,25,6,2,4
1,25,6,4,2
1,25,7,1,37
1,25,7,2,4
1,25,8,0,4
1,25,8,2,4
1,25,8,4,60
1,25,9,0,61
1,25,9,1,4
1,25,9,3,4
1,25,10,0,4
1,25,10,2,95
1,25,10,3,12
1,25,11,5,3
1,25,11,6,11
1,25,12,1,7
1,26,1,2,30
1,26,1,4,94
1,26,1,5,8
1,26,2,0,88
1,26,3,0,113
1,26,3,1,2
1,26,4,2,37
1,26,4,3,98
1,26,5,2,2
1,26,5,4,36
1,26,5,5,5
1,26,6,0,47
1,26,6,1,7
1,26,6,2,3
1,26,7,0,4
1,26,7,2,70
1,26,7,3,2
1,26,8,3,4
1,26,8,5,10
1,26,8,6,1
1,26,9,1,53
1,26,9,2,3
1,26,9,4,4
1,26,10,1,4
1,26,10,3,114
1,26,10,4,20
1,26,11,0,14
1,26,11,6,21
1,26,12,1,10
1,26,12,2,6
1,27,1,3,11
1,27,1,6,6
1,27,2,1,89
1,27,2,2,1
1,27,3,0,54
1,27,3,1,69
1,27,4,3,26
1,27,4,4,91
1,27,5,3,4
1,27,5,6,2
1,27,6,1,40
1,27,6,2,4
1,27,6,3,5
1,27,6,4,4
1,27,7,1,8
1,27,7,3,49
1,27,7,4,5
1,27,8,2,4
1,27,9,2,88
1,27,9,3,1
1,27,10,4,102
1,27,10,5,8
1,27,11,0,119
1,27,11,1,17
1,27,12,0,9
1,27,12,2,53
1,27,12,3,8
1,28,1,0,5
1,28,1,4,27
1,28,2,0,19
1,28,2,2,99
1,28,2,3,6
1,28,3,1,26
1,28,3,2,72
1,28,4,4,50
1,28,4,5,12
1,28,5,0,5
1,28,5,2,4
1,28,5,4,10
1,28,6,2,49
1,28,6,3,8
1,28,6,4,2
1,28,7,0,4
1,28,7,2,6
1,28,7,4,63
1,28,8,0,78
1,28,8,1,1
1,28,9,1,4
1,28,9,3,40
1,28,9,4,1
1,28,10,3,4
1,28,10,5,3
1,28,10,6,13
1,28,11,1,268
1,28,11,2,7
1,28,11,6,4
1,28,12,1,52
1,28,12,3,92
1,28,12,4,10
1,29,1,0,87
1,29,1,1,11
1,29,2,1,19
1,29,3,2,33
1,29,3,3,108
1,29,3,4,1
1,29,4,6,15
1,29,5,1,117
1,29,5,3,4
1,29,6,1,2
1,29,6,3,48
1,29,7,1,4
1,29,7,5,3
1,29,8,1,102
1,29,8,2,1
1,29,8,4,4
1,29,9,0,4
1,29,9,2,4
1,29,9,4,78
1,29,10,0,14
1,29,10,6,32
1,29,11,0,8
1,29,11,2,160
1,29,11,3,1
1,29,12,2,13
1,29,12,4,41
1,29,12,5,5
1,30,1,1,104
1,30,1,2,12
1,30,3,3,32
1,30,3,4,118
1,30,4,0,98
1,30,5,1,21
1,30,5,2,70
1,30,6,0,4
1,30,6,2,2
1,30,6,4,77
1,30,7,0,10
1,30,7,2,4
1,30,7,4,4
1,30,8,0,2
1,30,8,2,143
1,30,8,3,5
1,30,9,5,3
1,30,10,0,102
1,30,10,1,1
1,30,11,0,2
1,30,11,1,6
1,30,11,3,210
1,30,12,3,27
1,30,12,6,1
1,31,1,0,42
1,31,1,2,104
1,31,1,3,20
1,31,3,2,8
1,31,3,4,20
1,31,3,5,23
1,31,5,2,20
1,31,5,3,46
1,31,7,0,81
1,31,7,1,20
1,31,7,3,4
1,31,8,3,74
1,31,8,4,4
1,31,10,1,127
1,31,10,2,1
1,31,12,0,5
1,31,12,3,2
2,1,1,0,3
2,1,1,1,1
2,1,2,3,78
2,1,2,4,3
2,1,3,2,2
2,1,3,3,73
2,1,3,4,3
2,1,4,0,7
2,1,4,3,2
2,1,4,5,14
2,1,4,6,106
2,1,5,0,34
2,1,5,1,105
2,1,5,2,6
2,1,6,3,49
2,1,6,4,5
2,1,6,5,5
2,1,7,0,8
2,1,7,5,17
2,1,7,6,7
2,1,8,2,99
2,1,8,3,12
2,1,8,6,2
2,1,9,5,102
2,1,9,6,10
2,1,10,0,97
2,1,10,1,21
2,1,10,6,26
2,1,11,2,80
2,1,11,3,88
2,1,11,4,12
2,1,12,2,4
2,1,12,4,38
2,1,12,5,87
2,1,12,6,6
2,2,1,1,102
2,2,1,2,11
2,2,1,5,4
2,2,1,6,42
2,2,2,2,31
2,2,2,4,109
2,2,2,5,8
2,2,3,3,27
2,2,3,5,6
2,2,4,0,24
2,2,4,1,10
2,2,4,6,26
2,2,5,2,137
2,2,5,3,7
2,2,5,6,2
2,2,6,5,113
2,2,6,6,8
2,2,7,0,107
2,2,7,1,3
2,2,7,6,42
2,2,8,2,20
2,2,8,3,150
2,2,8,4,1
2,2,9,0,1
2,2,9,3,2
2,2,9,5,61
2,2,9,6,174
2,2,10,0,25
2,2,10,5,2
2,2,11,3,20
2,2,12,6,162
2,3,1,0,28
2,3,1,2,102
2,3,1,3,1
2,3,1,6,2
2,3,2,3,44
2,3,2,5,93
2,3,3,4,39
2,3,3,5,3
2,3,4,1,3
2,3,4,5,2
2,3,5,3,116
2,3,6,0,1
2,3,6,5,39
2,3,6,6,146
2,3,7,0,57
2,3,7,1,130
2,3,7,2,4
2,3,7,3,4
2,3,8,3,31
2,3,8,4,113
2,3,8,5,6
2,3,9,0,75
2,3,9,6,24
2,3,10,1,52
2,3,10,2,18
2,3,11,5,2
2,3,12,0,99
2,3,12,1,3
2,4,1,4,1
2,4,2,6,93
2,4,3,0,3
2,4,3,5,38
2,4,3,6,122
2,4,4,1,55
2,4,4,2,140
2,4,5,3,33
2,4,5,4,99
2,4,6,0,62
2,4,6,6,19
2,4,7,1,9
2,4,7,2,3
2,4,8,5,3
2,4,8,6,2
2,4,9,1,67
2,4,10,2,27
2,4,10,3,148
2,4,10,5,4
2,4,11,5,62
2,4,11,6,204
2,4,12,0,27
2,4,12,1,118
2,5,1,2,51
2,5,1,4,129
2,5,1,5,3
2,5,2,0,166
2,5,2,5,65
2,5,3,0,71
2,5,3,1,3
2,5,3,6,44
2,5,4,0,2
2,5,4,2,25
2,5,4,3,100
2,5,5,4,38
2,5,5,5,14
2,5,6,1,3
2,5,6,5,2
2,5,7,2,4
2,5,7,3,113
2,5,7,4,3
2,5,8,5,71
2,5,8,6,85
2,5,9,1,47
2,5,9,2,112
2,5,10,1,10
2,5,10,3,51
2,5,10,4,163
2,5,11,0,153
2,5,11,4,9
2,5,11,6,48
2,5,12,1,74
2,5,12,2,3
2,5,12,6,6
2,6,1,2,2
2,6,1,3,41
2,6,1,5,97
2,6,2,1,1
2,6,2,5,12
2,6,2,6,29
2,6,3,1,2
2,6,3,2,2
2,6,3,5,8
2,6,4,1,2
2,6,4,4,59
2,6,4,5,6
2,6,5,5,47
2,6,5,6,116
2,6,6,1,54
2,6,6,2,167
2,6,7,1,4
2,6,7,3,32
2,6,7,4,166
2,6,8,0,17
2,6,8,6,58
2,6,9,0,3
2,6,9,2,69
2,6,10,2,6
2,6,11,1,32
2,6,11,2,6
2,6,12,0,2
2,6,12,2,36
2,6,12,3,20
2,7,1,6,1
2,7,2,2,12
2,7,2,6,2
2,7,3,1,2
2,7,3,2,8
2,7,4,4,3
2,7,4,5,5
2,7,5,0,21
2,7,5,4,1
2,7,5,6,40
2,7,6,0,9
2,7,6,2,67
2,7,6,3,6
2,7,7,2,2
2,7,7,4,44
2,7,8,0,3
2,7,8,2,6
2,7,8,5,5
2,7,9,1,6
2,7,9,4,13
2,7,9,5,3
2,7,10,0,7
2,7,10,5,88
2,7,10,6,32
2,7,11,1,59
2,7,11,2,29
2,7,12,1,4
2,7,12,3,54
2,7,12,4,7
2,8,1,5,75
2,8,2,0,9
2,8,2,1,50
2,8,2,3,1
2,8,3,0,2
2,8,3,2,57
2,8,3,3,1
2,8,4,3,2
2,8,4,5,84
2,8,4,6,1
2,8,5,0,3
2,8,5,1,1
2,8,5,5,6
2,8,6,1,6
2,8,6,4,1
2,8,6,6,4
2,8,7,5,81
2,8,8,1,126
2,8,8,2,1
2,8,9,2,4
2,8,9,4,40
2,8,9,5,1
2,8,10,4,10
2,8,10,6,54
2,8,11,0,2
2,8,11,2,77
2,8,12,2,4
2,9,1,5,2
2,9,1,6,83
2,9,2,1,10
2,9,3,1,2
2,9,3,3,8
2,9,3,4,2
2,9,4,0,2
2,9,4,6,3
2,9,5,1,94
2,9,5,2,8
2,9,6,4,75
2,9,6,5,2
2,9,7,0,6
2,9,7,4,18
2,9,7,6,81
2,9,8,0,11
2,9,8,2,102
2,9,8,3,1
2,9,9,1,4
2,9,9,3,13
2,9,11,3,92
2,9,11,4,1
2,9,12,5,136
2,9,12,6,1
2,10,1,2,1
2,10,1,6,10
2,10,2,3,89
2,10,2,5,10
2,10,3,4,79
2,10,3,5,1
2,10,4,0,67
2,10,4,5,8
2,10,5,0,9
2,10,5,2,52
2,10,5,3,3
2,10,6,3,6
2,10,6,5,82
2,10,6,6,1
2,10,7,1,1
2,10,8,1,8
2,10,8,3,6
2,10,8,4,2
2,10,9,0,9
2,10,9,6,129
2,10,10,1,129
2,10,10,2,1
2,10,11,2,10
2,10,11,4,109
2,10,11,5,4
2,10,12,0,5
2,10,12,4,10
2,10,12,6,78
2,11,1,0,7
2,11,1,1,120
2,11,1,3,1
2,11,2,3,6
2,11,2,4,132
2,11,2,6,2
2,11,3,3,2
2,11,3,5,61
2,11,4,1,6
2,11,4,5,2
2,11,4,6,8
2,11,5,1,10
2,11,5,3,8
2,11,5,4,1
2,11,6,0,1
2,11,6,4,2
2,11,6,6,184
2,11,7,1,169
2,11,8,4,114
2,11,8,5,3
2,11,9,0,117
2,11,9,1,2
2,11,9,5,14
2,11,10,2,248
2,11,11,3,6
2,11,11,5,6
2,11,12,0,4
2,11,12,1,1
2,11,12,5,12
2,12,1,1,6
2,12,1,2,139
2,12,2,4,2
2,12,2,5,52
2,12,3,4,8
2,12,3,6,3
2,12,4,2,325
2,12,5,4,153
2,12,5,5,1
2,12,6,0,202
2,12,6,1,1
2,12,6,5,17
2,12,7,0,2
2,12,7,2,225
2,12,8,3,4
2,12,8,5,227
2,12,9,1,13
2,12,9,5,2
2,12,9,6,7
2,12,10,1,7
2,12,10,3,13
2,12,11,6,289
2,12,12,1,264
2,12,12,2,3
2,13,1,3,21
2,13,1,5,21
2,13,1,6,6
2,13,2,1,113
2,13,3,0,47
2,13,3,1,77
2,13,3,2,1
2,13,4,3,31
2,13,4,4,74
2,13,5,0,3
2,13,5,3,5
2,13,6,1,52
2,13,6,2,34
2,13,7,1,6
2,13,7,3,88
2,13,7,4,9
2,13,8,4,2
2,13,9,0,6
2,13,9,2,102
2,13,10,4,141
2,13,10,5,1
2,13,11,0,193
2,13,12,0,29
2,13,12,2,325
2,13,12,3,1
2,14,1,0,11
2,14,1,4,15
2,14,2,0,14
2,14,2,2,112
2,14,3,1,31
2,14,3,2,91
2,14,4,4,37
2,14,4,5,6
2,14,5,0,170
2,14,5,4,5
2,14,5,6,10
2,14,6,0,14
2,14,6,2,69
2,14,6,3,20
2,14,6,4,3
2,14,7,2,8
2,14,7,4,46
2,14,8,0,70
2,14,8,1,3
2,14,9,1,8
2,14,9,3,55
2,14,9,4,1
2,14,10,3,6
2,14,10,6,2
2,14,11,1,120
2,14,11,2,5
2,14,12,1,23
2,14,12,3,170
2,14,12,4,3
2,15,1,0,13
2,15,1,1,9
2,15,2,1,27
2,15,2,3,120
2,15,2,4,2
2,15,3,2,33
2,15,3,3,160
2,15,3,4,1
2,15,4,6,6
2,15,5,0,39
2,15,5,1,127
2,15,6,1,6
2,15,6,3,49
2,15,6,4,14
2,15,7,3,4
2,15,8,1,58
2,15,8,2,3
2,15,9,2,4
2,15,9,4,64
2,15,10,0,16
2,15,10,6,10
2,15,11,2,156
2,15,11,3,1
2,15,12,1,2
2,15,12,2,24
2,15,12,4,96
2,15,12,5,1
2,16,1,1,145
2,16,1,2,9
2,16,2,2,26
2,16,2,4,131
2,16,3,3,37
2,16,3,4,121
2,16,4,0,117
2,16,4,1,3
2,16,5,1,54
2,16,5,2,112
2,16,6,0,4
2,16,6,2,4
2,16,6,4,55
2,16,7,0,9
2,16,7,4,8
2,16,8,0,5
2,16,8,2,70
2,16,8,3,1
2,16,9,3,3
2,16,9,5,4
2,16,10,0,94
2,16,10,1,11
2,16,11,3,104
2,16,11,4,3
2,16,12,3,23
2,16,12,6,3
2,17,1,0,24
2,17,1,2,120
2,17,1,3,12
2,17,2,3,43
2,17,3,4,41
2,17,4,0,33
2,17,4,1,119
2,17,4,2,6
2,17,5,0,4
2,17,5,2,57
2,17,5,3,99
2,17,5,4,3
2,17,6,3,3
2,17,6,5,12
2,17,7,0,62
2,17,7,1,17
2,17,7,3,4
2,17,8,1,6
2,17,8,3,73
2,17,8,4,1
2,17,9,2,4
2,17,9,4,6
2,17,9,6,13
2,17,10,1,111
2,17,10,2,17
2,17,11,2,4
2,17,11,4,151
2,17,11,5,4
2,17,12,0,1
2,17,12,4,14
2,17,12,6,6
2,18,1,1,19
2,18,1,3,83
2,18,1,4,10
2,18,2,4,51
2,18,3,3,4
2,18,4,1,50
2,18,4,2,110
2,18,5,1,3
2,18,5,3,25
2,18,5,4,77
2,18,6,0,13
2,18,6,4,2
2,18,7,1,55
2,18,7,2,14
2,18,8,2,2
2,18,8,4,59
2,18,9,0,88
2,18,9,1,5
2,18,10,0,14
2,18,10,2,84
2,18,10,3,14
2,18,11,3,9
2,18,11,6,4
2,18,12,0,73
2,18,12,1,3
2,18,12,4,2
2,19,1,2,7
2,19,1,4,80
2,19,1,5,5
2,19,2,0,19
2,19,3,0,118
2,19,3,4,8
2,19,3,6,3
2,19,4,2,55
2,19,4,3,139
2,19,4,4,5
2,19,5,4,22
2,19,6,0,36
2,19,6,1,10
2,19,7,0,4
2,19,7,2,38
2,19,7,3,26
2,19,8,3,9
2,19,8,5,3
2,19,9,1,84
2,19,9,2,1
2,19,10,1,2
2,19,10,3,91
2,19,10,4,25
2,19,11,0,11
2,19,11,4,4
2,19,11,6,5
2,19,12,1,168
2,19,12,2,4
2,19,12,6,6
2,20,1,3,18
2,20,1,5,6
2,20,1,6,7
2,20,2,1,129
2,20,2,2,1
2,20,3,0,31
2,20,3,1,104
2,20,3,2,1
2,20,4,3,73
2,20,4,4,121
2,20,5,0,3
2,20,5,3,6
2,20,5,6,7
2,20,6,1,48
2,20,6,2,8
2,20,6,3,2
2,20,7,1,6
2,20,7,3,35
2,20,7,4,5
2,20,8,0,3
2,20,8,2,4
2,20,8,4,5
2,20,9,0,8
2,20,9,2,151
2,20,9,3,1
2,20,10,2,2
2,20,10,4,103
2,20,10,5,7
2,20,11,0,176
2,20,11,1,10
2,20,11,4,2
2,20,12,0,25
2,20,12,2,62
2,20,12,3,5
2,21,1,0,8
2,21,1,4,40
2,21,1,6,41
2,21,2,0,10
2,21,2,2,59
2,21,3,1,44
2,21,3,2,143
2,21,3,3,1
2,21,4,4,12
2,21,4,5,16
2,21,5,0,107
2,21,5,4,4
2,21,6,2,37
2,21,6,3,15
2,21,7,2,4
2,21,7,4,54
2,21,8,0,106
2,21,8,1,2
2,21,9,1,2
2,21,9,3,86
2,21,9,4,4
2,21,10,3,23
2,21,10,6,3
2,21,11,1,190
2,21,11,2,14
2,21,12,1,20
2,21,12,3,78
2,21,12,4,6
2,22,1,0,100
2,22,1,1,11
2,22,2,0,2
2,22,2,1,55
2,22,2,3,92
2,22,2,4,1
2,22,3,2,28
2,22,3,3,111
2,22,3,4,1
2,22,4,6,9
2,22,5,0,72
2,22,5,1,79
2,22,5,5,2
2,22,6,1,2
2,22,6,3,47
2,22,6,4,27
2,22,7,3,2
2,22,7,5,8
2,22,8,1,106
2,22,8,2,3
2,22,9,4,76
2,22,10,0,13
2,22,10,4,14
2,22,11,0,8
2,22,11,2,139
2,22,11,3,6
2,22,12,2,13
2,22,12,4,58
2,22,12,5,9
2,23,1,1,131
2,23,1,2,13
2,23,2,2,21
2,23,2,4,115
2,23,3,1,2
2,23,3,3,26
2,23,3,4,226
2,23,4,0,124
2,23,4,1,5
2,23,4,6,2
2,23,5,1,75
2,23,5,2,59
2,23,6,2,5
2,23,6,4,81
2,23,6,5,2
2,23,7,0,3
2,23,7,4,14
2,23,7,6,41
2,23,8,0,4
2,23,8,2,47
2,23,9,1,4
2,23,9,3,2
2,23,9,5,6
2,23,9,6,2
2,23,10,0,123
2,23,10,1,16
2,23,11,1,2
2,23,11,3,10
2,23,11,4,6
2,23,12,2,4
2,23,12,3,17
2,23,12,5,2
2,24,1,0,44
2,24,1,2,136
2,24,1,3,9
2,24,2,3,20
2,24,2,5,3
2,24,3,4,37
2,24,3,5,3
2,24,3,6,1
2,24,4,0,41
2,24,4,1,136
2,24,4,2,3
2,24,5,0,3
2,24,5,2,54
2,24,5,3,67
2,24,6,3,10
2,24,6,5,2
2,24,7,0,50
2,24,7,1,6
2,24,8,3,88
2,24,8,4,1
2,24,9,0,1
2,24,10,1,81
2,24,10,2,19
2,24,11,1,2
2,24,11,4,14
2,24,11,5,3
2,24,12,0,7
2,25,1,1,38
2,25,1,3,103
2,25,1,4,6
2,25,2,4,20
2,25,3,0,1
2,25,3,5,2
2,25,3,6,6
2,25,4,1,40
2,25,4,2,122
2,25,5,1,6
2,25,5,3,45
2,25,5,4,137
2,25,6,0,9
2,25,6,4,8
2,25,7,1,73
2,25,7,2,11
2,25,7,4,4
2,25,8,2,4
2,25,8,4,62
2,25,9,0,111
2,25,9,1,5
2,25,10,0,6
2,25,10,2,140
2,25,10,3,12
2,25,11,2,2
2,25,11,5,3
2,25,11,6,4
2,25,12,0,5
2,25,12,1,6
2,26,1,2,12
2,26,1,4,132
2,26,1,5,7
2,26,2,0,167
2,26,2,1,2
2,26,2,5,3
2,26,3,0,131
2,26,4,2,51
2,26,4,3,60
2,26,4,4,2
2,26,5,2,2
2,26,5,4,41
2,26,5,5,5
2,26,6,0,45
2,26,6,1,9
2,26,6,2,3
2,26,6,3,4
2,26,7,2,71
2,26,7,3,4
2,26,8,3,11
2,26,8,5,4
2,26,9,1,72
2,26,9,2,7
2,26,10,1,6
2,26,10,3,120
2,26,10,4,19
2,26,11,0,19
2,26,11,4,5
2,26,11,6,3
2,26,12,1,22
2,26,12,2,4
2,27,1,3,17
2,27,1,5,7
2,27,1,6,6
2,27,2,1,149
2,27,2,2,1
2,27,3,0,54
2,27,3,1,82
2,27,4,3,52
2,27,4,4,105
2,27,5,3,5
2,27,5,6,6
2,27,6,1,70
2,27,6,2,12
2,27,7,1,8
2,27,7,3,66
2,27,7,4,6
2,27,8,4,2
2,27,8,6,4
2,27,9,0,4
2,27,9,2,72
2,27,9,3,2
2,27,10,2,2
2,27,10,4,82
2,27,10,5,8
2,27,11,0,221
2,27,11,1,26
2,27,12,0,12
2,27,12,2,104
2,27,12,3,8
2,28,1,0,7
2,28,1,4,21
2,28,1,6,19
2,28,2,0,26
2,28,2,2,112
2,28,3,1,48
2,28,3,2,153
2,28,4,4,29
2,28,4,5,18
2,28,5,0,3
2,28,5,4,2
2,28,6,0,2
2,28,6,2,48
2,28,6,3,19
2,28,7,2,10
2,28,7,4,62
2,28,8,0,108
2,28,9,1,6
2,28,9,3,106
2,28,10,3,4
2,28,10,6,6
2,28,11,1,201
2,28,11,6,8
2,28,12,1,19
2,28,12,3,66
2,28,12,4,4
2,29,1,0,173
2,29,1,1,11
2,29,1,5,6
2,29,2,1,27
2,29,3,2,15
2,29,3,3,107
2,29,4,6,15
2,29,5,1,109
2,29,5,2,3
2,29,6,1,8
2,29,6,3,91
2,29,6,4,6
2,29,7,3,2
2,29,8,1,76
2,29,9,2,8
2,29,9,4,57
2,29,10,0,20
2,29,10,6,11
2,29,11,2,248
2,29,11,3,1
2,29,12,2,50
2,29,12,3,1
2,29,12,4,36
2,29,12,5,4
2,30,1,1,128
2,30,1,2,17
2,30,1,6,2
2,30,3,3,19
2,30,3,4,148
2,30,4,0,90
2,30,4,4,2
2,30,5,1,90
2,30,5,2,79
2,30,6,4,76
2,30,6,5,1
2,30,7,0,7
2,30,7,4,2
2,30,7,6,19
2,30,8,0,6
2,30,8,2,84
2,30,8,3,1
2,30,9,3,12
2,30,9,5,3
2,30,9,6,1
2,30,10,0,141
2,30,10,1,1
2,30,11,0,2
2,30,11,1,7
2,30,11,3,158
2,30,11,4,1
2,30,12,3,14
2,30,12,6,7
2,31,1,0,18
2,31,1,2,86
2,31,1,3,8
2,31,3,4,34
2,31,3,5,54
2,31,3,6,1
2,31,5,2,51
2,31,5,3,114
2,31,5,4,3
2,31,7,0,126
2,31,7,1,4
2,31,8,1,2
2,31,8,3,83
2,31,10,1,115
2,31,12,0,5
2,31,12,4,4
2,31,12,6,2
3,1,1,1,6
3,1,2,3,83
3,1,2,4,4
3,1,3,3,95
3,1,3,4,2
3,1,4,0,4
3,1,4,5,18
3,1,4,6,57
3,1,5,0,19
3,1,5,1,104
3,1,5,2,10
3,1,6,3,16
3,1,6,5,3
3,1,7,0,6
3,1,7,5,16
3,1,7,6,13
3,1,8,2,78
3,1,8,3,11
3,1,8,6,2
3,1,9,5,98
3,1,9,6,9
3,1,10,0,125
3,1,10,1,5
3,1,10,6,27
3,1,11,2,24
3,1,11,3,76
3,1,11,4,7
3,1,12,4,19
3,1,12,5,88
3,1,12,6,4
3,2,1,1,52
3,2,1,2,7
3,2,1,6,45
3,2,2,2,10
3,2,2,4,78
3,2,2,5,3
3,2,3,1,2
3,2,3,3,42
3,2,3,5,3
3,2,4,0,8
3,2,4,1,6
3,2,4,6,30
3,2,5,2,143
3,2,5,3,13
3,2,5,6,2
3,2,6,5,105
3,2,6,6,6
3,2,7,0,99
3,2,7,1,4
3,2,7,6,23
3,2,8,2,25
3,2,8,3,100
3,2,9,5,49
3,2,9,6,104
3,2,10,0,32
3,2,10,1,6
3,2,10,5,2
3,2,11,3,13
3,2,11,4,2
3,2,11,5,3
3,2,12,3,2
3,2,12,5,2
3,2,12,6,143
3,3,1,0,26
3,3,1,2,101
3,3,2,3,22
3,3,2,5,82
3,3,3,0,3
3,3,3,4,14
3,3,3,5,13
3,3,3,6,1
3,3,4,1,3
3,3,4,2,1
3,3,5,2,5
3,3,5,3,132
3,3,5,4,5
3,3,6,0,1
3,3,6,5,35
3,3,6,6,123
3,3,7,0,48
3,3,7,1,103
3,3,7,2,6
3,3,8,3,49
3,3,8,4,171
3,3,9,0,84
3,3,9,6,38
3,3,10,1,31
3,3,10,2,2
3,3,11,0,4
3,3,11,2,2
3,3,11,6,1
3,3,12,0,169
3,3,12,4,2
3,3,12,6,6
3,4,1,0,2
3,4,1,3,6
3,4,2,3,3
3,4,2,6,160
3,4,3,5,43
3,4,3,6,91
3,4,4,1,59
3,4,4,2,153
3,4,4,3,3
3,4,5,3,59
3,4,5,4,148
3,4,6,0,71
3,4,6,6,41
3,4,7,1,30
3,4,7,2,4
3,4,7,3,1
3,4,8,2,2
3,4,8,4,8
3,4,8,5,3
3,4,8,6,5
3,4,9,1,154
3,4,10,2,32
3,4,10,3,159
3,4,10,4,3
3,4,11,5,54
3,4,11,6,143
3,4,12,0,37
3,4,12,1,112
3,4,12,2,3
3,5,1,2,33
3,5,1,4,211
3,5,1,5,3
3,5,2,0,135
3,5,2,5,39
3,5,3,0,98
3,5,3,1,3
3,5,3,4,2
3,5,3,6,54
3,5,4,2,42
3,5,4,3,106
3,5,5,4,24
3,5,6,1,17
3,5,6,5,1
3,5,7,2,3
3,5,7,3,138
3,5,8,5,36
3,5,8,6,119
3,5,9,1,26
3,5,9,2,107
3,5,10,1,6
3,5,10,3,27
3,5,10,4,108
3,5,10,5,3
3,5,11,0,166
3,5,11,4,8
3,5,11,6,58
3,5,12,1,63
3,5,12,2,6
3,5,12,6,2
3,6,1,3,49
3,6,1,5,109
3,6,2,1,9
3,6,2,5,2
3,6,2,6,51
3,6,3,1,4
3,6,3,2,6
3,6,3,5,2
3,6,4,1,4
3,6,4,4,75
3,6,4,5,3
3,6,5,0,3
3,6,5,5,44
3,6,5,6,68
3,6,6,1,42
3,6,6,2,108
3,6,7,1,4
3,6,7,3,44
3,6,7,4,101
3,6,7,5,3
3,6,8,0,44
3,6,8,6,40
3,6,9,0,6
3,6,9,2,56
3,6,9,3,4
3,6,10,2,6
3,6,10,4,3
3,6,10,5,1
3,6,11,1,59
3,6,11,5,2
3,6,12,2,55
3,6,12,3,26
3,7,1,0,3
3,7,2,2,7
3,7,2,3,3
3,7,2,6,4
3,7,3,1,6
3,7,3,2,13
3,7,4,4,5
3,7,4,6,3
3,7,5,0,31
3,7,5,1,3
3,7,5,6,58
3,7,6,0,4
3,7,6,2,44
3,7,6,3,22
3,7,7,2,6
3,7,7,4,52
3,7,7,5,3
3,7,8,0,2
3,7,8,1,1
3,7,8,2,5
3,7,8,5,1
3,7,9,1,2
3,7,9,4,15
3,7,9,5,3
3,7,10,5,69
3,7,10,6,10
3,7,11,1,69
3,7,11,2,31
3,7,12,3,51
3,7,12,4,7
3,7,12,5,3
3,8,1,0,2
3,8,1,5,59
3,8,2,0,10
3,8,2,1,65
3,8,3,0,4
3,8,3,2,55
3,8,3,3,1
3,8,4,3,6
3,8,4,5,80
3,8,4,6,1
3,8,5,0,4
3,8,5,5,14
3,8,6,1,8
3,8,7,5,89
3,8,8,1,75
3,8,8,2,1
3,8,9,2,3
3,8,9,4,77
3,8,9,5,1
3,8,10,4,8
3,8,10,6,100
3,8,11,0,2
3,8,11,2,65
3,8,12,2,5
3,9,1,1,2
3,9,1,6,115
3,9,2,1,15
3,9,3,1,6
3,9,3,3,6
3,9,3,4,4
3,9,4,0,1
3,9,4,6,4
3,9,5,1,64
3,9,5,2,2
3,9,6,4,72
3,9,7,0,1
3,9,7,4,6
3,9,7,6,68
3,9,8,0,2
3,9,8,2,74
3,9,8,5,4
3,9,9,3,4
3,9,9,5,5
3,9,10,1,1
3,9,10,5,8
3,9,11,3,93
3,9,11,4,4
3,9,12,5,144
3,9,12,6,2
3,10,1,0,5
3,10,1,2,2
3,10,1,6,14
3,10,2,3,113
3,10,2,5,16
3,10,3,4,88
3,10,3,5,2
3,10,4,0,74
3,10,4,1,2
3,10,4,5,6
3,10,5,0,8
3,10,5,2,127
3,10,5,3,3
3,10,6,5,105
3,10,6,6,1
3,10,7,0,10
3,10,7,1,1
3,10,7,5,6
3,10,8,1,8
3,10,8,3,10
3,10,8,4,4
3,10,9,0,2
3,10,9,6,115
